10/27/1916	382E 0283 -
11/ 3/1916	382E 028P -
11/ 5/1916	382E 028P  
11/23/1916	382E 0290  
11/28/1916	382E 029E  
12/ 2/1916	3LLE 029E  
12/ 8/1916	3LLD 029E  
12/12/1916	3LLD 029E +
12/22/1916	3LLD 02A9  
 1/ 2/1917	3LLD 02A9 +
 1/10/1917	45AD 02A9 +
 1/15/1917	45AD 02D5 +
 1/18/1917	45AD 02D5  
 1/21/1917	45AD 02D6 -
 2/ 8/1917	45AD 02E2 -
 2/13/1917	45AD 0982 -
 2/15/1917	45AD 0982  
 2/17/1917	4E6D 0982  
 2/19/1917	4E6D 0983 -
 3/ 5/1917	4E6D 098P -
 3/ 9/1917	4E6D 098P  
 3/21/1917	4E6D 0984 +
 3/25/1917	4E6D 0984  
 3/27/1917	 22D 0984  
 3/29/1917	 22D 0900  
 4/ 9/1917	 22D 0900 +
 4/21/1917	 22D 0901  
 4/22/1917	 22D 090J  
 5/ 5/1917	 8LD 090J  
 5/16/1917	 8LD 0919  
 5/22/1917	 8LD 091A -
 6/10/1917	 8LD 0926 -
 6/15/1917	 PAD 0926  
 6/22/1917	 PAD 0927 -
 6/25/1917	 PAE 0927 -
 6/30/1917	 PAE 0PL7 -
 7/ 3/1917	 PAE 0PL7  
 7/ 4/1917	 PAE 0PP3  
 7/18/1917	 PAE 0PP3 +
 7/23/1917	 PAE 0PP4  
 7/28/1917	166E 0PP4  
 7/29/1917	166E 1000  
 8/ 3/1917	166E 1000 +
 8/23/1917	166E 100E +
 8/24/1917	166E 100J  
 8/27/1917	166E 100J +
 9/12/1917	1J2E 100J +
 9/15/1917	1J2E 100J  
 9/17/1917	1J2E 1019  
 9/24/1917	1J2E 101A -
10/10/1917	1J2E 101A  
10/12/1917	1J2E 1026  
10/24/1917	1J2E 1027 -
10/28/1917	1J2E 1027  
11/ 2/1917	23LE 1027  
11/ 7/1917	23LE 1033  
11/16/1917	23LE 1033 +
11/23/1917	23LE 1034  
12/ 6/1917	23LE 1040 +
12/22/1917	23LE 1041  
 1/11/1918	2AAE 1041  
 1/21/1918	2AAE 1042 -
 2/10/1918	2AAE 1042  
 2/19/1918	2AAE 1043 -
 2/26/1918	23LE 1043 -
 3/ 1/1918	23LE 1043  
 3/17/1918	23LE 1043 -
 3/21/1918	23LE 1038  
 4/ 3/1918	23LE 1038 +
 4/ 6/1918	23LE 1044 +
 4/21/1918	23LE 1045  
 5/ 7/1918	23LE 0PE1  
 5/22/1918	23LE 0PE2 -
 6/ 3/1918	23LE 0PEL -
 6/10/1918	23LE 0PEL  
 6/22/1918	23LE 0PEP -
 6/24/1918	2AAE 0PEP -
 6/25/1918	2AAE 0PEP  
 6/29/1918	2AAE 0PJD  
 7/ 9/1918	2AAE 0PJD +
 7/13/1918	2AAE 169D +
 7/24/1918	2AAE 169E  
 7/25/1918	2AAE 16A8  
 7/28/1918	2AAE 16A8 +
 8/17/1918	316E 16A8 +
 8/19/1918	316E 16D4 +
 8/24/1918	316E 16D5  
 9/12/1918	316E 16E1  
 9/24/1918	316E 16E2 -
10/ 1/1918	382E 16E2 -
10/ 3/1918	382E 16E2  
10/ 6/1918	382E 16EL  
10/21/1918	382E 16EL +
10/24/1918	382E 16EP  
10/30/1918	382E 16JD  
11/ 9/1918	382E 16JD +
11/11/1918	3LLE 16JD +
11/23/1918	3LLE 16L8  
12/ 2/1918	3LLE 16L8 +
12/16/1918	3LLE 16L8  
12/17/1918	3LLE 16P4  
12/20/1918	45AE 16P4  
12/23/1918	45AE 16P5 -
 1/10/1919	45AE 1701 -
 1/14/1919	45AE 1701  
 1/21/1919	45AE 1702 -
 1/27/1919	4E6E 1702 -
 2/ 3/1919	4E6E 170L -
 2/ 4/1919	4E6E 170L  
 2/20/1919	4E6E 170P -
 2/22/1919	4E6E 170P  
 2/27/1919	4E6E 168D  
 3/ 7/1919	 22E 168D  
 3/ 9/1919	 22E 168D -
 3/22/1919	 22E 1680  
 3/23/1919	 22E 168E  
 4/ 1/1919	 238 168E  
 4/15/1919	 8P8 168E  
 4/17/1919	 8P8 1698  
 4/21/1919	 8P8 1699 -
 5/13/1919	 8P8 16A5 -
 5/16/1919	 8P8 16A5  
 5/22/1919	 8P8 16A6 -
 5/26/1919	 PD8 16A6 -
 6/ 2/1919	 PD8 16A6  
 6/ 8/1919	 PD8 16D2  
 6/16/1919	 PD8 16D2 +
 6/22/1919	 PD8 16D3  
 7/ 2/1919	 PD8 16D3 +
 7/ 8/1919	 PD8 16DP +
 7/ 9/1919	1678 16DP +
 7/24/1919	1678 16E0  
 8/ 2/1919	1678 1J80  
 8/13/1919	1679 1J80  
 8/17/1919	166J 1J80  
 8/23/1919	1J2J 1J80  
 8/24/1919	1J2J 1J81 -
 9/ 9/1919	1J2J 1J81  
 9/24/1919	1J2J 1J82 -
 9/26/1919	1J2J 1J82  
10/10/1919	23LJ 1J82  
10/13/1919	23LJ 1J82 +
10/24/1919	23LJ 1J83  
11/ 3/1919	23LJ 1J83 +
11/ 9/1919	23LJ 1J8P +
11/23/1919	23LJ 1J90  
12/ 1/1919	2AAJ 1J90  
12/ 9/1919	2AAJ 1J9E  
12/23/1919	2AAJ 1J9J -
 1/ 4/1920	2AAJ 1JA9 -
 1/ 8/1920	2AAJ 1JA9  
 1/21/1920	2AAJ 1JAA -
 1/23/1920	2AD9 1JAA -
 1/28/1920	2AD9 1JAA  
 1/29/1920	2AD9 1JD6  
 2/ 1/1920	3179 1JD6  
 2/14/1920	3179 1JD6 +
 2/20/1920	3179 1JD7  
 2/23/1920	3179 1JE3  
 3/ 3/1920	3179 1JE3 -
 3/19/1920	3179 1JEP -
 3/20/1920	3179 1JEP  
 3/21/1920	3179 1JE4 +
 4/12/1920	3179 1J40 +
 4/18/1920	3179 1J40  
 4/20/1920	3179 1J41 -
 4/24/1920	2AD9 1J41 -
 5/ 7/1920	2AD9 1J4J -
 5/ 9/1920	2AD9 1J4J  
 5/21/1920	2AD9 1J4L -
 5/24/1920	2AD9 1J4L  
 5/31/1920	2AD9 1J5A  
 6/ 7/1920	2AD9 1J5A +
 6/22/1920	2AD9 1J5D  
 6/24/1920	2AD9 1J67  
 6/27/1920	2AD9 1J67 +
 7/11/1920	3179 1J67 +
 7/19/1920	3179 1J73 +
 7/23/1920	3179 1J74  
 8/ 3/1920	3179 1J74 -
 8/10/1920	3179 1J74  
 8/12/1920	3179 1J80  
 8/23/1920	3179 1J81 -
 8/27/1920	3179 2441 -
 9/ 1/1920	3179 2441  
 9/ 5/1920	3839 244J  
 9/17/1920	3839 244J +
 9/23/1920	3839 244L  
 9/30/1920	3839 245A  
10/ 5/1920	3839 245A +
10/19/1920	3LP9 245A +
10/24/1920	3LP9 2467  
10/31/1920	3LP9 2467 +
11/11/1920	3LP9 2467  
11/18/1920	3LP9 2473  
11/23/1920	3LP9 2474 -
11/28/1920	45D9 2474 -
12/11/1920	45D9 2474  
12/12/1920	45D9 2480  
12/22/1920	45D9 2481 -
12/31/1920	45D9 2481  
 1/ 5/1921	4E79 2481  
 1/ 7/1921	4E79 248J  
 1/19/1921	4E79 248J +
 1/21/1921	4E79 248L  
 2/ 3/1921	4E79 240A  
 2/ 5/1921	4E79 240A +
 2/13/1921	 239 240A +
 2/19/1921	 239 240D  
 3/ 7/1921	 239 2417  
 3/21/1921	 239 240E +
 3/25/1921	 8P9 240E +
 4/14/1921	 8P9 240E  
 4/21/1921	 8P9 240J -
 4/26/1921	 8P9 2401 -
 5/ 1/1921	 8P9 2401  
 5/ 6/1921	 PD9 2401  
 5/15/1921	 PD9 2401 +
 5/22/1921	 PD9 2402  
 5/31/1921	 PD9 2402 +
 6/ 2/1921	 PD9 240L +
 6/19/1921	1679 240L +
 6/22/1921	1679 240P  
 7/ 8/1921	1679 241D  
 7/23/1921	1679 241E -
 8/ 3/1921	1J39 241E -
 8/ 6/1921	1J39 2428 -
 8/ 8/1921	1J39 2428  
 8/24/1921	1J39 2429  
 9/ 1/1921	1J39 2435  
 9/ 9/1921	1J39 2435 +
 9/19/1921	23P9 2435 +
 9/24/1921	23P9 2436  
 9/26/1921	23P9 2D02  
 9/30/1921	23P9 2D02 +
10/ 8/1921	23PA 2D02 +
10/21/1921	23PA 2D0L +
10/24/1921	23PA 2D0P  
11/ 7/1921	2ADA 2D0P  
11/14/1921	2ADA 2D1D  
11/23/1921	2ADA 2D1E -
12/ 5/1921	2ADA 2D1E  
12/ 8/1921	2ADA 2D28  
12/22/1921	2ADA 2D29 -
12/24/1921	2ADA 2D29  
12/26/1921	317A 2D29  
 1/ 1/1922	317A 2D35  
 1/12/1922	317A 2D35 +
 1/21/1922	317A 2D36  
 1/25/1922	317A 2D42  
 2/ 2/1922	317A 2D42 +
 2/ 9/1922	317A 2D42  
 2/17/1922	317A 2D4L  
 2/19/1922	383A 2D4P -
 3/13/1922	383A 2AED -
 3/18/1922	383A 2AED  
 3/21/1922	383A 2AE0 +
 4/ 7/1922	383A 2AEE  
 4/21/1922	383A 2AEJ -
 4/23/1922	383A 2AEJ  
 5/ 1/1922	383A 2AJ9  
 5/ 7/1922	383A 2AJ9 +
 5/22/1922	383A 2AJA  
 5/26/1922	383A 2AL6  
 6/ 1/1922	383A 2AL6 +
 6/11/1922	383A 2AL6  
 6/20/1922	383A 2AP2  
 6/22/1922	383A 2AP3 -
 7/14/1922	383A 2AP3  
 7/15/1922	383A 2APP  
 7/24/1922	383A 2D00 -
 8/ 1/1922	383A 2D00  
 8/10/1922	383A 2D0E  
 8/15/1922	383A 2D0E +
 8/24/1922	383A 2D0J  
 9/ 2/1922	383A 2D0J +
 9/ 7/1922	383A 2D19 +
 9/14/1922	3LPA 2D19 +
 9/24/1922	3LPA 2D1A  
10/ 1/1922	3LPA 2D1A +
10/ 5/1922	3LPA 2D1A  
10/11/1922	3LPA 2D26  
10/24/1922	3LPA 2D27 -
10/27/1922	3LPA 31L7 -
10/31/1922	45DA 31L7 -
11/ 9/1922	45DA 31L7  
11/23/1922	45DA 31L8 -
11/28/1922	45DA 31L8  
11/29/1922	45DA 31JE  
12/12/1922	4E7A 31JE  
12/17/1922	4E7A 31JE +
12/23/1922	4E7A 31JJ  
 1/ 2/1923	4E7A 31L9  
 1/ 5/1923	4E7A 31L9 +
 1/21/1923	 23A 31LA  
 2/ 7/1923	 23A 31P6 -
 2/14/1923	 23A 31P6  
 2/20/1923	 23A 31P7 -
 3/ 4/1923	 8PA 31P7 -
 3/ 6/1923	 8PA 3203 -
 3/13/1923	 8PA 3203  
 3/22/1923	 8PA 31P8 +
 3/31/1923	 8PA 31P8  
 4/ 1/1923	 8PA 3204  
 4/15/1923	 8PA 3204 +
 4/16/1923	 PDA 3204 +
 4/21/1923	 PDA 3205  
 4/27/1923	 PDA 3181  
 5/ 1/1923	 PDA 3181 +
 5/22/1923	 PDA 318L  
 5/31/1923	167A 318L  
 6/15/1923	167A 319A  
 6/22/1923	167A 319D -
 7/ 9/1923	167A 319D  
 7/10/1923	167A 31A7  
 7/16/1923	1J3A 31A7  
 7/23/1923	1J3A 31A7 +
 7/24/1923	1J3A 31A8  
 8/ 4/1923	1J3A 31D4  
 8/ 8/1923	1J3A 31D4 +
 8/24/1923	1J3A 31D5  
 8/28/1923	1J3A 31E1 +
 9/ 1/1923	23PA 31E1 +
 9/21/1923	23PA 31EJ +
 9/24/1923	23PA 31EL  
10/ 4/1923	23PA 31EL -
10/12/1923	23PA 31EL  
10/15/1923	23PA 31JA  
10/18/1923	2ADA 31JA  
10/24/1923	2ADA 31JD -
11/ 2/1923	2ADA 31JD  
11/ 8/1923	2ADA 31L7  
11/21/1923	2ADA 31L7 +
11/23/1923	2ADA 31L8  
11/25/1923	2ADA 38A8  
12/ 2/1923	2ADA 38D4  
12/ 4/1923	317A 38D4  
12/10/1923	317A 38D4 +
12/20/1923	317D 38D4 +
12/23/1923	317D 38D5  
12/26/1923	317D 38E1  
 1/20/1924	383D 38EJ  
 1/21/1924	383D 38EL -
 2/13/1924	383D 384A -
 2/14/1924	383D 384A  
 2/20/1924	383D 384D -
 3/ 5/1924	383D 384D  
 3/ 7/1924	3LPD 384D  
 3/ 9/1924	3LPD 3857  
 3/21/1924	3LPD 384E +
 3/22/1924	3LPD 384E  
 4/ 5/1924	3LPD 3858  
 4/ 6/1924	3LPA 3858 +
 4/20/1924	3LPA 3859  
 4/25/1924	45DA 3859  
 5/ 6/1924	45DA 3865  
 5/21/1924	45DA 3866 -
 6/13/1924	45DA 3866  
 6/22/1924	45DA 3867 -
 6/25/1924	4E7A 3867 -
 6/30/1924	4E7A 3867  
 7/14/1924	4E7A 3867 +
 7/23/1924	4E7A 3868  
 7/31/1924	4E7A 3868 +
 8/23/1924	4E7A 3869  
 8/25/1924	45DA 3869  
 9/ 9/1924	45DA 3875  
 9/14/1924	45DD 3875  
 9/23/1924	45DD 3876 -
10/ 7/1924	45DD 3876  
10/ 8/1924	45DD 3882  
10/20/1924	4E7D 3882  
10/24/1924	4E7D 3883 -
10/25/1924	4E7D 3883  
11/ 3/1924	4E7D 388P  
11/13/1924	4E7D 388P +
11/23/1924	4E7D 3890  
11/27/1924	4E7D 389E  
12/ 3/1924	4E7D 389E +
12/18/1924	4E7D 3P5E +
12/19/1924	 23D 3P5E +
12/22/1924	 23D 3P69  
 1/ 1/1925	 23D 3P69 -
 1/14/1925	 23D 3P69  
 1/15/1925	 23D 3P75  
 1/21/1925	 23D 3P76 -
 2/ 5/1925	 8PD 3P76 -
 2/ 7/1925	 8PD 3P76  
 2/ 8/1925	 8PD 3P82  
 2/19/1925	 8PD 3P83 -
 2/26/1925	 8PD 3P83  
 3/ 4/1925	 8PD 3P8P  
 3/14/1925	 8PD 3P8P -
 3/21/1925	 8PD 3P84  
 3/24/1925	 PDD 3P84  
 3/28/1925	 PDD 3P00  
 4/ 2/1925	 PDD 3P00 +
 4/16/1925	 PDD 3P00  
 4/21/1925	 PDD 3P0J -
 5/10/1925	167D 3P0J -
 5/16/1925	167D 3P19 -
 5/17/1925	167D 3P19  
 5/22/1925	167D 3P1A -
 6/ 7/1925	167D 3P1A  
 6/ 9/1925	167D 3P26  
 6/21/1925	167D 3P26 +
 6/22/1925	167D 3P27  
 6/26/1925	1J3D 3P27  
 7/ 4/1925	1J3D 3P33  
 7/ 6/1925	1J3D 3P33 +
 7/23/1925	1J3D 3P34  
 7/26/1925	1J3D 3P34 +
 7/28/1925	1J3D 3P40 +
 8/13/1925	23PD 3P40 +
 8/22/1925	23PD 3P4E +
 8/24/1925	23PD 3P4J  
 8/27/1925	23PD 3P4J -
 9/11/1925	23PD 3P4J  
 9/16/1925	23PD 3P59  
 9/24/1925	23PD 3P5A -
 9/29/1925	2ADD 3P5A -
 9/30/1925	2ADD 3P5A  
10/12/1925	2ADD 3P66  
10/17/1925	2ADD 3P66 +
10/24/1925	2ADD 3P67  
11/ 6/1925	2ADD 3P67 +
11/ 7/1925	2ADD 3P73 +
11/14/1925	317D 3P73 +
11/23/1925	317D 3P74  
12/ 6/1925	317D 3P80  
12/22/1925	317D 3P81 -
12/28/1925	383D 3P81 -
 1/ 6/1926	383D 4641 -
 1/11/1926	383D 4641  
 1/21/1926	383D 4642 -
 1/31/1926	383D 4642  
 2/ 9/1926	3LPD 4642  
 2/18/1926	3LPD 4642 +
 2/19/1926	3LPD 4643  
 3/ 6/1926	3LPD 4643 -
 3/21/1926	3LPD 4638  
 3/23/1926	45DD 4638  
 4/ 6/1926	45DD 4644  
 4/21/1926	45DD 4645 -
 5/ 4/1926	4E7D 4645 -
 5/ 7/1926	4E7D 45E1 -
 5/13/1926	4E7D 45E1  
 5/22/1926	4E7D 45E2 -
 5/30/1926	4E7D 45E2  
 6/ 3/1926	4E7D 45EL  
 6/12/1926	4E7D 45EL +
 6/15/1926	 23D 45EL +
 6/22/1926	 23D 45EP  
 6/29/1926	 23D 45JD +
 7/24/1926	 23D 45L8  
 8/ 1/1926	 8PD 45L8  
 8/18/1926	 8PD 45P4  
 8/24/1926	 8PD 45P5 -
 9/ 6/1926	 8PD 45P5  
 9/12/1926	 8PD 4601  
 9/22/1926	 8PD 4601 +
 9/24/1926	 8PD 4602  
10/ 6/1926	 8PD 460L  
10/10/1926	 8PD 460L +
10/24/1926	 8PD 460P  
10/30/1926	 8PD 461D  
10/31/1926	 8PD 461D +
11/23/1926	 8PD 4628  
11/28/1926	 8PD 4628 -
12/ 3/1926	 8PE 4628 -
12/14/1926	 8PE 4628  
12/17/1926	 8PE 4634  
12/23/1926	 8PE 4635 -
 1/ 5/1927	 8PE 4635  
 1/ 9/1927	 8PE 4641  
 1/18/1927	 8PE 4J01  
 1/21/1927	 8PE 4J02 -
 1/24/1927	 8PE 4J02  
 2/ 2/1927	 8PE 4J0L  
 2/10/1927	 8PE 4J0L +
 2/20/1927	 8PE 4J0P  
 2/22/1927	 PDE 4J0P  
 2/27/1927	 PDE 4E8D  
 3/22/1927	 PDE 4E80 +
 3/23/1927	 PDE 4E8E +
 4/ 1/1927	 P38 4E8E +
 4/17/1927	15P8 4E98 +
 4/18/1927	15P8 4E98  
 4/21/1927	15P8 4E99 -
 5/ 6/1927	15P8 4E99  
 5/12/1927	15P8 4EA5  
 5/21/1927	15P8 4EA5 +
 5/22/1927	15P8 4EA6  
 6/ 5/1927	15P8 4EA6 +
 6/ 6/1927	1ED8 0266 +
 6/ 8/1927	1ED8 0272 +
 6/22/1927	1ED8 0273  
 6/29/1927	1ED8 0273 +
 7/ 8/1927	1ED8 027P +
 7/14/1927	1ED8 027P  
 7/24/1927	1ED8 0280 -
 7/25/1927	2378 0280 -
 8/12/1927	2378 0280  
 8/24/1927	2378 0281 -
 8/29/1927	2378 0281  
 9/11/1927	2A38 4EE1  
 9/14/1927	2A38 4EE1 +
 9/24/1927	2A38 4EE2  
10/ 3/1927	2A38 4EE2 +
10/24/1927	2A38 4EE3  
10/26/1927	30P8 4EE3  
11/ 4/1927	317E 4EE3  
11/10/1927	317E 4EEP  
11/23/1927	317E 4EJ0 -
12/ 8/1927	383E 4EJ0 -
12/ 9/1927	383E 4EJE  
12/23/1927	383E 4EJJ -
12/29/1927	383E 4EJJ  
 1/ 4/1928	383E 4EL9  
 1/13/1928	37D8 4EL9  
 1/17/1928	37D8 4EL9 +
 1/19/1928	3L78 4EL9 +
 1/21/1928	3L78 4ELA  
 1/23/1928	3L78 02AA  
 1/29/1928	3L78 02D6  
 2/ 3/1928	3L78 02D6 +
 2/20/1928	3L78 02D7  
 2/23/1928	3L78 02E3  
 2/28/1928	4538 02E3  
 2/29/1928	4538 02E3 -
 3/18/1928	4538 02EP  
 3/21/1928	4538 02E4 +
 4/ 8/1928	4DP8 02E4 +
 4/11/1928	4DP8 02E4  
 4/12/1928	4DP8 0240  
 4/20/1928	4DP8 0241 -
 4/27/1928	4DP8 0241  
 5/ 6/1928	4DP8 024J  
 5/12/1928	4DP8 024J +
 5/17/1928	 1D8 024J +
 5/21/1928	 1D8 024L  
 5/29/1928	 1D8 024L +
 5/30/1928	 1D8 025A +
 6/ 4/1928	 1D8 091A +
 6/22/1928	 1D8 091D  
 6/24/1928	 1D8 0927  
 6/26/1928	 878 0927  
 7/18/1928	 878 0933  
 7/23/1928	 878 0934 -
 8/ 5/1928	 878 0934  
 8/ 9/1928	 P38 0934  
 8/12/1928	 P38 0940  
 8/20/1928	 P38 0940 +
 8/23/1928	 P38 0941  
 9/ 5/1928	 P38 094J  
 9/ 6/1928	 P38 094J +
 9/22/1928	 P38 09JJ +
 9/23/1928	 P38 09JL  
 9/28/1928	 P38 09JL +
 9/29/1928	 P38 09LA +
10/ 3/1928	15P8 09LA +
10/24/1928	15P8 09P7  
10/25/1928	15P8 09P7 -
11/11/1928	15P8 09P7  
11/17/1928	15P8 0A03  
11/23/1928	15P8 0A04 -
12/ 2/1928	15P8 0A04  
12/12/1928	15P8 0A10  
12/20/1928	 P38 0A10  
12/21/1928	 P38 0A10 +
12/22/1928	 P38 0A11  
 1/ 7/1929	 P38 0A1J  
 1/ 8/1929	 P38 0A1J +
 1/21/1929	 P38 0A1L  
 2/ 3/1929	 P38 099A  
 2/19/1929	 P38 090D -
 3/ 8/1929	 P38 0917 -
 3/11/1929	15P8 0917 -
 3/16/1929	15P9 0917  
 3/21/1929	15P9 090E +
 4/ 4/1929	15P9 090E  
 4/19/1929	15P9 090E +
 4/20/1929	15P9 0900 +
 4/21/1929	15P9 0901  
 5/ 4/1929	15P9 0901 +
 5/ 5/1929	15P8 0901 +
 5/13/1929	1ED8 0901 +
 5/22/1929	1ED8 0902  
 6/ 3/1929	1ED8 090L  
 6/13/1929	1ED8 0PEL  
 6/22/1929	1ED8 0PEP -
 7/ 4/1929	2378 0PEP -
 7/ 8/1929	2378 0PJD -
 7/12/1929	2378 0PJD  
 7/23/1929	2378 0PJE -
 7/25/1929	2378 106E -
 7/28/1929	2378 106E  
 8/ 5/1929	2378 1078  
 8/12/1929	2378 1078 +
 8/22/1929	2A38 1078 +
 8/24/1929	2A38 1079  
 8/30/1929	2A38 1079 +
 8/31/1929	2A38 1085 +
 9/24/1929	2A38 1086  
 9/26/1929	2A38 1092  
10/ 7/1929	30P8 1092  
10/20/1929	30P8 109L  
10/24/1929	30P8 109P -
11/ 6/1929	30P8 109P  
11/13/1929	30P8 10AD  
11/19/1929	37D8 10AD  
11/23/1929	37D8 10AE -
11/25/1929	37D8 10AE  
11/30/1929	37D9 10AE  
12/ 7/1929	37D9 10D8  
12/14/1929	37D9 10D8 +
12/22/1929	37D9 10D9  
12/29/1929	3L79 10D9  
12/31/1929	3L79 10E5  
 1/ 2/1930	3L79 10E5 +
 1/21/1930	3L79 10E6  
 1/23/1930	3L79 10E6 -
 1/24/1930	3L79 10J2 -
 2/ 7/1930	4539 10J2 -
 2/16/1930	4539 10J2  
 2/17/1930	4539 10JL  
 2/19/1930	4539 10JP -
 3/10/1930	4539 10JP  
 3/13/1930	4539 105D  
 3/17/1930	4DP9 105D  
 3/21/1930	4DP9 1050 +
 3/27/1930	4DP9 1050  
 4/ 6/1930	4DP9 105E  
 4/11/1930	4DP9 105E +
 4/21/1930	4DP9 105J  
 4/25/1930	 1D9 105J  
 5/ 1/1930	 1D9 1069 +
 5/17/1930	 1D9 1069  
 5/22/1930	 1D9 106A -
 5/25/1930	 1D9 1076 -
 6/ 3/1930	 879 1076 -
 6/15/1930	 879 1076  
 6/19/1930	 879 1082  
 6/22/1930	 879 1083 -
 6/27/1930	 879 1743 -
 7/ 5/1930	 879 1743  
 7/15/1930	 P39 174P  
 7/19/1930	 P39 174P +
 7/24/1930	 P39 1750  
 8/ 4/1930	 P39 1750 +
 8/10/1930	 P39 175E +
 8/24/1930	 P39 175J  
 8/27/1930	 P39 175J +
 8/28/1930	15P9 175J +
 9/ 7/1930	15P9 1769 +
 9/20/1930	15P9 1769  
 9/24/1930	15P9 176A -
10/11/1930	15P9 176A  
10/12/1930	15P9 1776  
10/21/1930	1ED9 1776  
10/24/1930	1ED9 1777 -
10/30/1930	1ED9 1777  
11/17/1930	1ED9 1777 +
11/22/1930	1ED9 176D +
11/23/1930	1ED9 176E  
12/ 7/1930	1ED9 176E +
12/23/1930	1ED9 176J  
 1/ 4/1931	1ED9 1779  
 1/21/1931	1ED9 177A -
 2/ 7/1931	1ED9 1786 -
 2/12/1931	1ED9 1786  
 2/17/1931	15P9 1786  
 2/20/1931	15P9 1787 -
 3/ 3/1931	15P9 1787  
 3/ 6/1931	15P9 1793  
 3/19/1931	15P9 1793 -
 3/22/1931	15P9 1788  
 3/30/1931	1ED9 1788  
 4/ 1/1931	1ED9 1794  
 4/ 4/1931	1ED9 1794 +
 4/21/1931	1ED9 1795  
 4/26/1931	1ED9 1711  
 5/21/1931	1ED9 171J  
 5/22/1931	1ED9 171L -
 6/11/1931	2379 171L  
 6/15/1931	2379 172A  
 6/22/1931	2379 172D -
 6/27/1931	2379 172D  
 7/10/1931	2379 1737  
 7/11/1931	2379 1737 +
 7/17/1931	2379 1JP7 +
 7/24/1931	2379 1JP8  
 7/29/1931	2379 1JP8 +
 8/ 2/1931	2A39 1JP8 +
 8/ 3/1931	2A39 1L04 +
 8/24/1931	2A39 1L05  
 8/27/1931	2A39 1L11  
 9/17/1931	30P9 1L11  
 9/21/1931	30P9 1L1J  
 9/24/1931	30P9 1L1L -
10/ 5/1931	30P9 1L1L  
10/15/1931	30P9 1L2A  
10/22/1931	30P9 1L2A +
10/24/1931	30P9 1L2D  
10/31/1931	37D9 1L2D  
11/ 8/1931	37D9 1L37  
11/10/1931	37D9 1L37 +
11/23/1931	37D9 1L38  
12/ 2/1931	37D9 1L44 +
12/10/1931	3L79 1L44 +
12/20/1931	3L79 1L44  
12/23/1931	3L79 1L45 -
12/26/1931	3L79 1L51 -
 1/15/1932	3L79 1L51  
 1/18/1932	4539 1L51  
 1/19/1932	4539 1L5J  
 1/21/1932	4539 1L5L -
 2/ 5/1932	4539 1L5L  
 2/13/1932	4539 1JJA  
 2/20/1932	4539 1JJD -
 2/23/1932	4539 1JJD  
 2/24/1932	453A 1JJD  
 2/25/1932	4DPA 1JJD  
 3/ 9/1932	4DPA 1JL7  
 3/10/1932	4DPA 1JL7 -
 3/21/1932	4DPA 1JJE  
 4/ 3/1932	 1DA 1JJE  
 4/ 5/1932	 1DA 1JL8  
 4/20/1932	 1DA 1JL9 -
 5/ 6/1932	 1DA 1JP5 -
 5/12/1932	 87A 1JP5 -
 5/16/1932	 87A 1JP5  
 5/21/1932	 87A 1JP6 -
 6/ 3/1932	 87A 1JP6  
 6/17/1932	 87A 1JP6 +
 6/22/1932	 P3A 1JP7  
 7/ 2/1932	 P3A 1JP7 +
 7/13/1932	 P3A 1JLD +
 7/23/1932	 P3A 1JLE  
 7/28/1932	 P3A 1JLE +
 7/29/1932	 P3A 1JP8 +
 8/ 5/1932	15PA 1JP8 +
 8/10/1932	15PA 1JP8  
 8/11/1932	15PA 24D8  
 8/13/1932	15P9 24D8  
 8/23/1932	15P9 24D9 -
 9/ 9/1932	15P9 24E5  
 9/21/1932	1ED9 24E5  
 9/23/1932	1ED9 24E6 -
 9/26/1932	1ED9 24E6  
10/ 7/1932	1ED9 24J2  
10/14/1932	1ED9 24J2 +
10/24/1932	1ED9 24J3  
11/ 2/1932	1ED9 24JP  
11/ 3/1932	1ED9 24JP +
11/14/1932	2379 24JP +
11/20/1932	237A 24JP +
11/23/1932	237A 24L0  
11/27/1932	237A 24LE  
12/21/1932	237A 24P8  
12/22/1932	237A 24P9 -
 1/ 8/1933	237A 24P9  
 1/14/1933	237A 2505  
 1/20/1933	237A 2506 -
 1/28/1933	237A 2506  
 2/ 7/1933	237A 2512  
 2/14/1933	237A 2512 +
 2/19/1933	237A 2513  
 3/ 3/1933	237A 251P -
 3/21/1933	237A 2514  
 3/26/1933	237A 2514 +
 3/28/1933	237A 2490 +
 4/18/1933	237A 2490  
 4/21/1933	237A 249J -
 5/10/1933	237A 249J  
 5/15/1933	237A 24A9  
 5/22/1933	237A 24AA -
 5/26/1933	237A 24AA  
 6/ 9/1933	237A 24D6 +
 6/22/1933	237A 24D7  
 6/27/1933	237A 24D7 +
 7/ 3/1933	237A 24E3 +
 7/ 7/1933	2A3A 24E3 +
 7/23/1933	2A3A 24E4  
 7/28/1933	2A3A 24J0  
 8/22/1933	2A3A 24JE  
 8/24/1933	2A3A 24JJ -
 8/26/1933	30PA 24JJ -
 9/ 2/1933	30PA 24JJ  
 9/10/1933	30PA 2D9J  
 9/16/1933	30PA 2DA9  
 9/18/1933	30PA 2DA9 +
 9/24/1933	30PA 2DAA  
10/ 7/1933	30PA 2DAA +
10/ 9/1933	37DA 2DAA +
10/11/1933	37DA 2DD6 +
10/24/1933	37DA 2DD7  
10/30/1933	37DA 2DD7 +
